catalogue:80/container_fs_io_current,catalogue:80/container_fs_usage_bytes,edge-router:80/container_fs_io_current,edge-router:80/container_fs_usage_bytes,orders:80/container_fs_io_current,orders:80/container_fs_usage_bytes,shipping:80/container_fs_io_current,shipping:80/container_fs_usage_bytes,payment:80/container_fs_usage_bytes,payment:80/container_fs_io_current,carts:80/container_fs_io_current,carts:80/container_fs_usage_bytes
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.345454545,0.2,76.43636364,690.4545455
0.0,0.0,0.199996364,2.399956364,0.0,0.0,0.0,0.0,2.363636364,0.2,84.40153457,771.0685649000002
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.363636364,0.2,79.16363636,707.0727272999999
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.345454545,0.2,79.58181818,745.4909091
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.363636364,0.2,78.2,682.8
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.345454545,0.2,78.47272727,732.5818182
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.309090909,0.2,79.90909091,696.9818182
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.327272727,0.2,78.9440192,737.9865821000002
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.327272727,0.2,85.70909091,763.8545455
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.309090909,0.2,80.2,764.2545455000002
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.309090909,0.2,83.2,757.5090909
0.0,0.0,0.200003636,2.400043637,0.0,0.0,0.0,0.0,2.327272727,0.2,74.23636364,696.8
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.272727273,0.2,78.43493755,738.1138525
0.0,0.0,0.200003636,2.400043637,0.0,0.0,0.0,0.0,2.272727273,0.2,64.65454545,590.7090909
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.254545455,0.2,78.87272727,719.5272727000001
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.290909091,0.2,69.91036201,616.3748432
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.290909091,0.2,73.70909091,689.2181818
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.309090909,0.2,68.82443859,606.7097008999998
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.327272727,0.2,57.30909091,534.3818182
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.345454545,0.2,70.20127639,618.7203404
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.345454545,0.2,67.05454545,620.5818182
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.327272727,0.2,70.63893232,608.6221317000002
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.309090909,0.2,76.43636364,681.1818182
0.0,0.0,0.199996364,2.399956364,0.0,0.0,0.0,0.0,2.309090909,0.2,81.91058019,713.5947926
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.290909091,0.2,73.8,677.6727272999998
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.290909091,0.2,77.20140366,680.0487282
0.0,0.0,0.200003636,2.36367934,0.0,0.0,0.0,0.0,2.290909091,0.2,74.41818182,679.4
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.290909091,0.2,73.90909091,667.8545455
0.0,0.0,0.2,2.345454545,0.0,0.0,0.0,0.0,2.290909091,0.2,62.12727273,564.8909091
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.290909091,0.2,81.76363636,730.4363636
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.309090909,0.2,64.36363636,570.0363636
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.272727273,0.2,82.03636364,716.1818182
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.290909091,0.2,73.14545455,624.4
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.290909091,0.2,68.92852597,633.5569738
0.0,0.0,0.200018183,2.400218202,0.0,0.0,0.0,0.0,2.290909091,0.2,77.78181818,680.7272727000002
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.309090909,0.2,74.49090909,671.0363636
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.327272727,0.2,71.52857325,622.4840452000002
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.309090909,0.2,80.0,731.3454545
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.327272727,0.2,69.43636364,614.6181818
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.345454545,0.2,83.54545455,743.2363636
0.0,0.0,0.2,2.345454545,0.0,0.0,0.0,0.0,2.327272727,0.2,76.61818182,690.3272727000002
0.0,0.0,0.200003636,2.36367934,0.0,0.0,0.0,0.0,2.345454545,0.2,78.72727273,744.4909091
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.345454545,0.2,81.36363636,736.1818182
0.0,0.0,0.200003636,2.345497191,0.0,0.0,0.0,0.0,2.327272727,0.2,81.25454545,725.9090909
0.0,0.0,0.199996364,2.345411902,0.0,0.0,0.0,0.0,2.345454545,0.2,71.43636364,617.2909091
0.0,0.0,0.2,2.345454545,0.0,0.0,0.0,0.0,2.327272727,0.2,79.34545455,707.0727272999999
0.0,0.0,0.2,2.345454545,0.0,0.0,0.0,0.0,2.290909091,0.2,67.65454545,581.4363636
0.0,0.0,0.2,2.345454545,0.0,0.0,0.0,0.0,2.309090909,0.2,77.49090909,693.1090909
0.0,0.0,0.2,2.345454545,0.0,0.0,0.0,0.0,2.309090909,0.2,77.67272727,688.7090909
0.0,0.0,0.2,2.345454545,0.0,0.0,0.0,0.0,2.290909091,0.2,65.98061853,619.9523644999998
0.0,0.0,0.2,2.345454545,0.0,0.0,0.0,0.0,2.327272727,0.2,74.65454545,671.1090909
0.0,0.0,0.199996364,2.345411902,0.0,0.0,0.0,0.0,2.345454545,0.2,79.85454545,783.7272727000002
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.327272727,0.2,78.23636364,714.3818182
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.345454545,0.2,80.07418317,713.3584247
0.0,0.0,0.200003636,2.36367934,0.0,0.0,0.0,0.0,2.345454545,0.2,81.34545455,726.0727272999999
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.327272727,0.2,73.03636364,674.1272727
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.345454545,0.2,73.43636364,624.6727272999998
0.0,0.0,0.200003636,2.345497191,0.0,0.0,0.0,0.0,2.345454545,0.2,77.43636364,667.4909091
0.0,0.0,0.200003636,2.327315042,0.0,0.0,0.0,0.0,2.345454545,0.2,79.74545455,712.5818182
0.0,0.0,0.199996364,2.345411902,0.0,0.0,0.0,0.0,2.345454545,0.2,77.36363636,743.5818182
0.0,0.0,0.200003636,2.327315042,0.0,0.0,0.0,0.0,2.345454545,0.2,84.78181818,772.3454545
0.0,0.0,0.2,2.345454545,0.0,0.0,0.0,0.0,2.309090909,0.2,75.70909091,721.2909091
0.0,0.0,0.200003636,2.36367934,0.0,0.0,0.0,0.0,2.327272727,0.2,82.85454545,758.4363636
0.0,0.0,0.199996364,2.363593389,0.0,0.0,0.0,0.0,2.290909091,0.2,71.74545455,657.0
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.272727273,0.2,76.12727273,696.8909091
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.309090909,0.2,67.87272727,594.5090909
0.0,0.0,0.199996364,2.363593389,0.0,0.0,0.0,0.0,2.327272727,0.2,78.09090909,688.1454545
0.0,0.0,0.2,2.345454545,0.0,0.0,0.0,0.0,2.327272727,0.2,65.92607407,575.4986273
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.363636364,0.2,79.98181818,717.9818182
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.363636364,0.2,69.87272727,606.3454545
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.345454545,0.2,78.87272727,704.8
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.345454545,0.2,78.03636364,688.1454545
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.327272727,0.2,72.09090909,675.4181818
0.0,0.0,0.200003636,2.400043637,0.0,0.0,0.0,0.0,2.327272727,0.2,77.25454545,688.3454545
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.309090909,0.2,77.29090909,723.1818182
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.290909091,0.2,79.27272727,701.7272727000002
0.0,0.0,0.199996364,2.399956364,0.0,0.0,0.0,0.0,2.309090909,0.2,69.8,656.6363636
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.290909091,0.2,79.70909091,712.2181818
0.0,0.0,0.199996364,2.363593389,0.0,0.0,0.0,0.0,2.290909091,0.2,73.56363636,676.7454544999998
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.290909091,0.2,80.90909091,729.8545455
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.309090909,0.2,79.38181818,727.9636364
0.0,0.0,0.199996364,2.363593389,0.0,0.0,0.0,0.0,2.327272727,0.2,89.20162185,815.3057328
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.327272727,0.2,69.12727273,643.3272727000002
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.309090909,0.2,88.58181818,835.1090909
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.309090909,0.2,66.69090909,626.0545455
0.0,0.0,0.200003636,2.400043637,0.0,0.0,0.0,0.0,2.290909091,0.2,84.21818182,790.7454544999998
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.272727273,0.2,75.10909091,667.0363636
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.272727273,0.2,74.4558992,688.7761596
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.290909091,0.2,72.74545455,645.6727272999998
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.272727273,0.2,73.54411738,677.0058726
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.290909091,0.2,75.21818182,647.1636364
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.290909091,0.2,68.59875275,628.3158488
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.327272727,0.2,78.23494118,680.8421665
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.327272727,0.2,77.76363636,722.0727272999999
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.327272727,0.2,83.16363636,755.5090909
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.345454545,0.2,73.50909091,705.6181818
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.327272727,0.2,92.03636364,876.4
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.327272727,0.2,76.72308783,744.6866535
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.327272727,0.2,90.30909091,877.9636364
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.327272727,0.2,83.32424275,766.844842
0.0,0.0,0.19998182,2.345241342,0.0,0.0,0.0,0.0,2.327272727,0.2,90.76363636,834.4363636
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.327272727,0.2,77.45454545,682.5272727000001
0.0,0.0,0.200003636,2.36367934,0.0,0.0,0.0,0.0,2.345454545,0.2,87.56363636,793.2909091
0.0,0.0,0.200003636,2.36367934,0.0,0.0,0.0,0.0,2.327272727,0.2,76.05592829,669.4667176
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.345454545,0.2,85.87272727,787.3454545
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.363636364,0.2,81.49090909,730.6363636
0.0,0.0,0.200003636,2.36367934,0.0,0.0,0.0,0.0,2.345454545,0.2,86.69090909,823.3272727000002
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.363636364,0.2,82.65454545,756.6727272999998
0.0,0.0,0.200003636,2.345497191,0.0,0.0,0.0,0.0,2.345454545,0.2,75.74545455,719.1454545
0.0,0.0,0.2,2.327272727,0.0,0.0,0.0,0.0,2.363636364,0.2,76.65454545,691.5090909
0.0,0.0,0.2,2.345454545,0.0,0.0,0.0,0.0,2.345454545,0.2,75.94545455,725.1636364
0.0,0.0,0.200003636,2.345497191,0.0,0.0,0.0,0.0,2.327272727,0.2,77.0,696.4181818
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.345454545,0.2,65.74545455,620.8545455
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.327272727,0.2,77.01818182,697.6181818
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.345454545,0.2,70.50909091,657.3454545
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.345454545,0.2,72.43504664,677.3876839
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.345454545,0.2,65.43636364,572.6
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.345454545,0.2,75.49090909,676.0909091
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.345497191,0.200003636,61.61818182,561.7454544999998
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.327272727,0.2,82.11058383,743.1953308
0.0,0.0,0.200003636,2.36367934,0.0,0.0,0.0,0.0,2.327272727,0.2,71.98312697,629.3023509999998
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.309090909,0.2,80.61671606,749.9500009
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.327272727,0.2,81.89090909,740.8363636
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.309090909,0.2,77.98181818,737.4545455
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.345454545,0.2,77.41818182,707.4181818
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.327484317,0.200018183,75.45454545,729.8181818
0.0,0.0,0.2,2.345454545,0.0,0.0,0.0,0.0,2.309090909,0.2,76.72727273,702.8363636
0.0,0.0,0.199996364,2.363593389,0.0,0.0,0.0,0.0,2.327272727,0.2,75.23636364,721.8545455
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.309090909,0.2,84.52727273,791.9818182
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.309090909,0.2,79.58181818,760.6181818
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.290909091,0.2,89.10909091,825.2181818
0.0,0.0,0.199996364,2.399956364,0.0,0.0,0.0,0.0,2.290909091,0.2,73.61818182,694.3636364
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.290909091,0.2,85.4924635,791.9416717
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.254545455,0.2,70.81818182,652.1454545
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.290909091,0.2,80.21818182,750.7636364
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.272727273,0.2,61.6,568.6363636
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.272727273,0.2,82.2,747.3818182
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.309090909,0.2,74.4,659.4727272999999
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.327272727,0.2,75.87272727,724.4727272999999
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.327272727,0.2,76.10909091,686.3090909
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.345454545,0.2,61.56811404,575.0963706
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.345454545,0.2,72.89090909,646.2545455000002
0.0,0.0,0.200003636,2.36367934,0.0,0.0,0.0,0.0,2.345454545,0.2,77.10909091,697.5636364
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.327272727,0.2,67.61818182,591.2181818
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.345454545,0.2,73.0,658.4363636
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.345454545,0.2,77.29090909,688.3272727000002
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.345241342,0.19998182,73.2,689.1636364
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.345454545,0.2,82.05454545,726.3636364
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.309090909,0.2,81.21818182,763.1454545
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.327272727,0.2,85.4,749.9454545
0.0,0.0,0.199996364,2.363593389,0.0,0.0,0.0,0.0,2.309090909,0.2,77.18181818,715.0
0.0,0.0,0.199996364,2.345411902,0.0,0.0,0.0,0.0,2.327272727,0.2,81.23340969,702.0653794
0.0,0.0,0.200003636,2.345497191,0.0,0.0,0.0,0.0,2.327272727,0.2,75.49228168,679.6850852000001
0.0,0.0,0.199996364,2.345411902,0.0,0.0,0.0,0.0,2.327272727,0.2,78.45454545,706.7090909
0.0,0.0,0.2,2.345454545,0.0,0.0,0.0,0.0,2.327272727,0.2,69.32727273,600.9636364
0.0,0.0,0.199996364,2.363593389,0.0,0.0,0.0,0.0,2.345454545,0.2,82.25454545,721.3636364
0.0,0.0,0.199996364,2.327230414,0.0,0.0,0.0,0.0,2.327272727,0.2,77.03776432,659.1028928
0.0,0.0,0.2,2.345454545,0.0,0.0,0.0,0.0,2.345454545,0.2,81.03636364,729.5272727000001
0.0,0.0,0.2,2.345454545,0.0,0.0,0.0,0.0,2.363636364,0.2,74.01818182,646.4727272999999
0.0,0.0,0.2,2.345454545,0.0,0.0,0.0,0.0,2.345454545,0.2,72.69090909,663.1272727
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.309090909,0.2,77.65454545,679.4
0.0,0.0,0.199996364,2.399956364,0.0,0.0,0.0,0.0,2.327272727,0.2,79.81818182,719.1818182
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.309090909,0.2,74.98181818,653.3454545
0.0,0.0,0.199996364,2.399956364,0.0,0.0,0.0,0.0,2.290909091,0.2,74.56228069,694.9328194
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.327272727,0.2,75.29090909,668.9272727000001
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.309090909,0.2,72.0,678.5090909
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.327272727,0.2,81.8,734.5818182
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.327272727,0.2,74.52727273,705.9454545
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.327272727,0.2,78.61818182,710.1454545
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.327272727,0.2,75.58181818,710.1454545
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.309090909,0.2,75.29090909,705.0727272999999
0.0,0.0,0.199996364,2.363593389,0.0,0.0,0.0,0.0,2.345454545,0.2,63.09090909,581.4181818
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.327272727,0.2,84.36363636,773.1818182
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.327272727,0.2,75.30224525,665.9940005
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.345454545,0.2,85.34545455,786.9636364
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.345497191,0.200003636,76.8,691.6545455
0.0,0.0,0.199996364,2.399956364,0.0,0.0,0.0,0.0,2.327272727,0.2,87.85454545,826.7090909
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.345454545,0.2,82.23636364,757.9090909
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.345454545,0.2,85.78337788,845.1971854000002
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.327272727,0.2,80.65454545,768.4727272999999
0.0,0.0,0.199996364,2.399956364,0.0,0.0,0.0,0.0,2.309090909,0.2,72.87405226,700.7581956
0.0,0.0,0.200003636,2.400043637,0.0,0.0,0.0,0.0,2.309090909,0.2,74.56363636,679.3636364
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.309090909,0.2,70.67272727,666.4
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.309090909,0.2,71.70909091,637.0545455
0.0,0.0,0.199996364,2.399956364,0.0,0.0,0.0,0.0,2.290909091,0.2,75.34408465,690.4965364
0.0,0.0,0.200003636,2.400043637,0.0,0.0,0.0,0.0,2.345454545,0.2,83.96363636,769.8727273
0.0,0.0,0.199996364,2.399956364,0.0,0.0,0.0,0.0,2.345454545,0.2,75.38181818,719.0727272999999
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.309090909,0.2,84.08938019,785.040272
0.0,0.0,0.199996364,2.399956364,0.0,0.0,0.0,0.0,2.327272727,0.2,72.2194949,682.8851434
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.309090909,0.2,78.4,735.8727273
0.0,0.0,0.199996364,2.399956364,0.0,0.0,0.0,0.0,2.327272727,0.2,67.96487209,614.9748177
0.0,0.0,0.199996364,2.399956364,0.0,0.0,0.0,0.0,2.309090909,0.2,81.8,754.5454545
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.345454545,0.2,75.32727273,676.5090909
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.345497191,0.200003636,81.1484054,754.3183387999999
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.327272727,0.2,77.41818182,704.0363636
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.345454545,0.2,83.09090909,782.7454544999998
0.0,0.0,0.200003636,2.345497191,0.0,0.0,0.0,0.0,2.345454545,0.2,84.61818182,782.1454545
0.0,0.0,0.20001091,2.363765296,0.0,0.0,0.0,0.0,2.345454545,0.2,85.43636364,825.7818182
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.345454545,0.2,86.90909091,792.8
0.0,0.0,0.200003636,2.36367934,0.0,0.0,0.0,0.0,2.345454545,0.2,79.4,755.2727272999998
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.345454545,0.2,79.88945656,723.8777477000001
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.345454545,0.2,77.6,736.8363636
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.345454545,0.2,79.25454545,722.5090909
0.0,0.0,0.200003636,2.400043637,0.0,0.0,0.0,0.0,2.327272727,0.2,81.83636364,768.9636364
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.309090909,0.2,90.48761863,858.3324242999997
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.309090909,0.2,82.6,813.0545455
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.290909091,0.2,93.56363636,891.9818182
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.309090909,0.2,74.61818182,712.4545455
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.327272727,0.2,85.03636364,817.0545455
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.345454545,0.2,67.52727273,623.8727273
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.345454545,0.2,73.92727273,685.9090909
0.0,0.0,0.199996364,2.399956364,0.0,0.0,0.0,0.0,2.345454545,0.2,58.36363636,524.0909091
0.0,0.0,0.200003636,2.400043637,0.0,0.0,0.0,0.0,2.327272727,0.2,74.6,653.5454545
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.309090909,0.2,67.34545455,578.4727272999999
0.0,0.0,0.199996364,2.399956364,0.0,0.0,0.0,0.0,2.327272727,0.2,66.7624225,611.7706951
0.0,0.0,0.200003636,2.400043637,0.0,0.0,0.0,0.0,2.327272727,0.2,71.56363636,630.6181818
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.327272727,0.2,76.05454545,689.6181818
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.345454545,0.2,73.49090909,656.8
0.0,0.0,0.200003636,2.400043637,0.0,0.0,0.0,0.0,2.345454545,0.2,82.16363636,768.3454545
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.345454545,0.2,74.92727273,678.9454545
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.327272727,0.2,74.07272727,703.0181818
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.345454545,0.2,79.03636364,716.6545455
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.345454545,0.2,78.18181818,715.5818182
0.0,0.0,0.200003636,2.36367934,0.0,0.0,0.0,0.0,2.327272727,0.2,74.30909091,659.7818182
0.0,0.0,0.199996364,2.363593389,0.0,0.0,0.0,0.0,2.345454545,0.2,71.85454545,664.1090909
0.0,0.0,0.200003636,2.36367934,0.0,0.0,0.0,0.0,2.345454545,0.2,73.29090909,629.9818182
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.327272727,0.2,62.0,564.9454545
0.0,0.0,0.200003636,2.400043637,0.0,0.0,0.0,0.0,2.345454545,0.2,70.69090909,616.1454545
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.345454545,0.2,69.18181818,644.2363636
0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.0,2.327272727,0.2,73.49090909,649.5636364
0.0,0.0,0.199996364,2.399956364,0.0,0.0,0.0,0.0,2.345454545,0.2,78.76363636,718.5272727000001
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.345454545,0.2,86.79842185,788.6038436000001
0.0,0.0,0.199996364,2.363593389,0.0,0.0,0.0,0.0,2.327272727,0.2,73.12727273,676.2181818
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.345454545,0.2,86.96363636,789.1090909
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.345454545,0.2,71.92727273,666.2909091
0.0,0.0,0.199996364,2.363593389,0.0,0.0,0.0,0.0,2.327272727,0.2,79.43636364,735.4909091
0.0,0.0,0.2,2.381818182,0.0,0.0,0.0,0.0,2.345454545,0.2,67.10909091,607.2
0.0,0.0,0.199996364,2.381774877,0.0,0.0,0.0,0.0,2.345454545,0.2,80.70909091,733.7272727000002
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.327272727,0.2,71.65454545,629.6545455
0.0,0.0,0.200003636,2.381861488,0.0,0.0,0.0,0.0,2.345454545,0.2,79.76218614,726.4049745
0.0,0.0,0.2,2.363636364,0.0,0.0,0.0,0.0,2.327272727,0.2,71.2,639.6909091
0.0,0.0,0.200003636,2.36367934,0.0,0.0,0.0,0.0,2.309090909,0.2,78.70909091,735.2727272999998
0.0,0.0,0.200003636,2.36367934,0.0,0.0,0.0,0.0,2.327272727,0.2,80.50909091,743.2
